Sentiment,SentimentText,Clean_text,predicted_sentiment,predicted_sentiment_score
4,"@RailMinIndia @drmmumbaicr @gm_crly Tweet No 4, Late Again today during morning peak hours by 20-25 mins. Jam Packed. Made In India.",tweet no late again today morning peak hour min jam packed made in india,NEGATIVE,0.9859740138053894
5,"@RailMinIndia   sir, I hv booked a ticket yesterday online from delhi to patna but it was not confirmed and money has also not been refunded",sir i hv booked ticket yesterday online delhi patna confirmed money also refunded,NEGATIVE,0.9992092847824097
7,"RT @RailwayNorthern: @IndiaBTL @RailMinIndia @PiyushGoyal @PMOIndia ""NR does not purchase National Herald for distribution in trains. Eiâ¦ ",rt nr purchase national herald distribution train eiâ,NEGATIVE,0.9991074204444885
6,"Petition all you like, if @FineGael continually cut PSO @IrishRail and under invest in public transport the travellâ¦ https://t.co/0rVpCBElEB",petition like continually cut pso invest public transport travellâ httpstcorvpcbeleb,NEGATIVE,0.9961516261100769
1,"@PiyushGoyal PNR-2337792679 Trn:12802 Dt:02-12-2017 Frm MGS to CTC Cls:3A P1-B1,54 Sir I lost my shoes.may be some one stolen.",pnr trn dt frm mgs ctc clsa pb sir i lost shoesmay one stolen,NEGATIVE,0.9992955923080444
7," @SHIVAM_1234515 Sir, inconvenience regretted. Please lodge your FIR (if not lodged) with GRP and pursâ¦ https://t.co/lSb34osAX0",sir inconvenience regretted please lodge fir lodged grp pursâ httpstcolsbosax,NEGATIVE,0.9919524788856506
4,@sureshpprabhu @RailMinIndia @DRM_Agra @drm_moradabad pls see the status of this train.starts late frm destination https://t.co/iFUgYwfkjj,pls see status trainstarts late frm destination httpstcoifugywfkjj,POSITIVE,0.712859034538269
7,@RailMinIndia @Uttambanerjee10 @ed_eeg @drmnfr_lmg Matter notified to officials concerned @electrlbzascr,matter notified official concerned,NEGATIVE,0.9829295873641968
5,@RailMinIndia @sureshpprabhu Sir is there a way you guys track legal allocation of rac seats?Am travelling on a half seat pnr:8347530093 1/2,sir way guy track legal allocation rac seatsam travelling half seat pnr,NEGATIVE,0.9963142275810242
5,@RailMinIndia pls confirm about my reservation or make my money refund,pls confirm reservation make money refund,NEGATIVE,0.9876733422279358
0,"unremoved heavy bedrolls , stinky smell pnr 4512791357, 1 cleanup reqd",unremoved heavy bedroll stinky smell pnr cleanup reqd,NEGATIVE,0.9989114999771118
6,"@RailMinIndia @sureshpprabhu Sir, Great thought. Jabse aap aayen hain Rail to jaise pankh laga ke ud rahi hai.Thanks https://t.co/bhFbCEyFK6",sir great thought jabse aap aayen hain rail jaise pankh laga ke ud rahi haithanks httpstcobhfbceyfk,POSITIVE,0.9956133365631104
0,@sureshpprabhu @RailMinIndia Platform No 4&amp;5 of #bhopal needs to be cleaned immediately. My PNR 8747162916 Waiting https://t.co/oX7ONddOZX,platform no amp bhopal need cleaned immediately my pnr waiting httpstcooxonddozx,NEGATIVE,0.998349666595459
0,"@RailMinIndia @RailMinistry_in Train no.:12618 - Mangala Express, just boarded the train from panvel; Boggie No.: A2.The coach is not clean.",train mangala express boarded train panvel boggie no athe coach clean,NEGATIVE,0.9995923638343811
3,"@sureshpprabhu @RailMinIndia sir there is local water bottle(pawan aqua)selling on New Delhi rly stn. No railneer,Railway looses its revenue",sir local water bottlepawan aquaselling new delhi rly stn no railneerrailway loos revenue,NEGATIVE,0.9956537485122681
4,@RailMinIndia @RailwayNorthern Why the train start 2 hours late from the beginning? https://t.co/mmkr6Sf8Ki,why train start hour late beginning httpstcommkrsfki,NEGATIVE,0.997269332408905
3,"@RailMinIndia @sureshpprabhu TRAIN NO 12764 S13 No water please address finding difficult Seat no S13 42,43,45,46,48",train no s no water please address finding difficult seat s,NEGATIVE,0.9830133318901062
0,"@sureshpprabhu @RailMinIndia Train number 12673 coach B5 3A seat 30UB Rats, no cleaning, no blanket. ?? https://t.co/xA4ChiTMEI",train number coach b a seat ub rats cleaning blanket httpstcoxachitmei,NEGATIVE,0.9905568361282349
4,12142 train stops at thane or not @RailMinIndia please reply,train stop thane please reply,NEGATIVE,0.9837305545806885
0,@RailMinIndia @sureshpprabhu proper maintenance in Samatha express light and fan not working at pnr 6655960301,proper maintenance samatha express light fan working pnr,NEGATIVE,0.9987032413482666
5,Please  help @RailMinIndia. WHY CAN'T WE BOOK TICKETS FOR TRAIN NUMBER 52145? @IRCTC_Ltd NOT RESPONDING to emailsâ¦ https://t.co/gLrBwj7mFA,please help why cant we book tickets for train number not responding emailsâ httpstcoglrbwjmfa,NEGATIVE,0.999135434627533
0,"@RailMinIndia , travelling in train no 12759 A1 46, till 10 pm charging point is working, now it's not working in whole compartment",travelling train a till pm charging point working working whole compartment,NEGATIVE,0.9993311166763306
5,@sureshpprabhu @RailMinIndia @narendramodi @PMOIndia Pls print the Menu of Indianrailways on backside of the ticket,pls print menu indianrailways backside ticket,NEGATIVE,0.9894335865974426
2,"pregnant lady needs the help of some lady doctor immediately, her pnr 4512791357",pregnant lady need help lady doctor immediately pnr,NEGATIVE,0.9934833645820618
4,"@RailMinIndia asked about trn no-14312 to station master,it was brought to notice that the train has a history of being late.plz look (2/2)",asked trn station masterit brought notice train history lateplz look,NEGATIVE,0.9855656027793884
4,@drmncrald @RailMinIndia @PiyushGoyal @GMNCR1 @anuj0109 @rakeshgoswamiHT 1st stop HO quota of 35 seats you offer inâ¦ https://t.co/BJHFCmNHjh,st stop ho quota seat offer inâ httpstcobjhfcmnhjh,NEGATIVE,0.9957689046859741
5,@RailMinIndia sir Ji what corrective action taken for long queue at reservation counter and dull booking staff. Very disappointing .,sir ji corrective action taken long queue reservation counter dull booking staff very disappointing,NEGATIVE,0.9997954964637756
0,@sureshpprabhu @RailMinIndia Dear Sir I am travelling in 19046 train &amp; there is no water in toilets. The condition of the train is worst.,dear sir i travelling train amp water toilet the condition train worst,NEGATIVE,0.9996135830879211
5,@RailMinIndia Train No 12683 travelled on 08/06/16 Awy to Otp in S5 71 TTE collected SL charge not issued receipt https://t.co/F52ZjigpH7,train no travelled awy otp s tte collected sl charge issued receipt httpstcofzjigph,NEGATIVE,0.9966499209403992
3,@RailMinIndia punitive action needs to be taken against vendors seling articles more than mrp. Tolfree no takes long waiting time aprox 30 M,punitive action need taken vendor seling article mrp tolfree take long waiting time aprox m,NEGATIVE,0.9957270622253418
2,@RailMinIndia Its shocking that Nzm- Pune 04418 didn't have a first aid box when required. An 8-yr old waited 35 mins for help to arrive.,its shocking nzm pune didnt first aid box required an yr old waited min help arrive,NEGATIVE,0.9962688684463501
5,"@RailMinIndia @sureshpprabhu: need2travel with my 57yrs old sick mother n 60yrs father 4medical purpose, tickets nt confirmed,PNR 6755602571",needtravel yr old sick mother n yr father medical purpose ticket nt confirmedpnr,NEGATIVE,0.9809345602989197
5,@RailMinIndia is there a magistrate checking in 14318 ?  . 2-3 women are in train as part of checking team but no id cards,magistrate checking woman train part checking team id card,NEGATIVE,0.9929559230804443
5,"@RailMinIndia @sureshpprabhu sir, almost 20 days after I booked a ticket through irctc, still haven't got the refund. Irctc asks me cont.",sir almost day i booked ticket irctc still havent got refund irctc asks cont,NEGATIVE,0.9968861937522888
3, Train is with no pantry &amp;they were unable to find milk in ALD Could u please help Next stop is Satnaâ¦ https://t.co/IuU9c2arbi,train pantry ampthey unable find milk ald could u please help next stop satnaâ httpstcoiuucarbi,NEGATIVE,0.9977145195007324
1,"@RailMinIndia @ManiarSonam Mam, FIR has been lodged by GRP/Ahmedabad  vide Cr.No. 99/16 U/S 379 IPC.",mam fir lodged grpahmedabad vide crno us ipc,NEGATIVE,0.9954187870025635
5,"@RailMinIndia sir my train ticket is not comform from Abu Road to Mumbai, my mother is sick, plz help sir. PNR NO 2217892889 DOJ 9.6.16",sir train ticket comform abu road mumbai mother sick plz help sir pnr no doj,NEGATIVE,0.9984983205795288
4,@RailMinIndia PNR 4858754692 It was extremely difficult boarding the train and getting our seats from the unreserveâ¦ https://t.co/PnQR5EXbwS,pnr it extremely difficult boarding train getting seat unreserveâ httpstcopnqrexbws,NEGATIVE,0.998589813709259
1,@sureshpprabhu @RailMinIndia my mom 73 a cancer patient lost her tatahospital smart card in train (cont) https://t.co/lXFqoUOdkA,mom cancer patient lost tatahospital smart card train cont httpstcolxfqouodka,NEGATIVE,0.9992801547050476
0,paid for ac but feeling the hotness of railways negligence. Attention needed immediately pnr 4512791357,paid ac feeling hotness railway negligence attention needed immediately pnr,NEGATIVE,0.9993941783905029
4,"train diverted from its actual route , no knowlwdge of where the fuck are we being taken.track us pnr 4512791357",train diverted actual route knowlwdge fuck takentrack u pnr,NEGATIVE,0.9987004995346069
6,@RailMinIndia @sureshpprabhu kudos to you sir.6mb/s speed unbelievable.#cleaneststation#freewifi#Thank you https://t.co/xhwqxBKc0y,kudos sirmbs speed unbelievablecleaneststationfreewifithank httpstcoxhwqxbkcy,POSITIVE,0.8266117572784424
3,@RailMinIndia @sureshpprabhu Please Give the Pantry Menu and RateCard on Line. This will avoid manyControversy during a Train journey.,please give pantry menu ratecard line this avoid manycontroversy train journey,NEGATIVE,0.7741581201553345
5,"@RailMinIndia  sir my train ticket is not comform from Abu Road to Mumbai, my mother is sick, plz help sirPNR NO 2217892889DOJ 9.6.16",sir train ticket comform abu road mumbai mother sick plz help sirpnr no doj,NEGATIVE,0.9986735582351685
5,"@RailMinIndia Hello Sir,we have booked ticket thro online and only my wife got in frm the boarding station. I could joined ftm anthr station",hello sirwe booked ticket thro online wife got frm boarding station i could joined ftm anthr station,NEGATIVE,0.989046037197113
5,@RailMinIndia @sureshpprabhu tickets only on mobile is still not feasible. Please review it.,ticket mobile still feasible please review,NEGATIVE,0.9989801049232483
6,@RailMinIndia @sureshpprabhu  I am sure that railwys only care abt posting on twittr and fb. I posted my issue many times now and no reply.,i sure railwys care abt posting twittr fb i posted issue many time reply,NEGATIVE,0.9991828799247742
1,"mobile stolen , need 1 help to track it pnr 4512791357",mobile stolen need help track pnr,NEGATIVE,0.9989675283432007
4,"@RailMinIndia Sachkhand express (12715) late by 7+ hours. Just buying Japanese trains won't help, IR should learn fâ¦ https://t.co/4x33yIQDxL",sachkhand express late hour just buying japanese train wont help ir learn fâ httpstcoxyiqdxl,NEGATIVE,0.9972257018089294
6,RT @carole_mortimer: #PNR #fantasy #BookBoost #IARTG #EARTG #ASMSG #IAN1 #mgtab #tw4rw #NewRelease DERYK (Dragon Hearts 2)â¦ ,rt pnr fantasy bookboost iartg eartg asmsg ian mgtab twrw newrelease deryk dragon hearts â,NEGATIVE,0.9654683470726013
1,@RailMinIndia this is our security when train is running pic of 64231 bbk-lko &amp; train guard is sleeping at malhore https://t.co/vOutGI7SWn,security train running pic bbklko amp train guard sleeping malhore httpstcovoutgiswn,NEGATIVE,0.9934265613555908
7,@DrmChennai @RailMinIndia In Bangalore  no charges  . Any circulars  from Railway  ministry. Attach,in bangalore charge any circular railway ministry attach,NEGATIVE,0.9810721278190613
5,@RailMinIndia @sureshpprabhu kindly allow the mobile user's to book tickets during 8-12 am also on irctc app currently the app is not useful,kindly allow mobile user book ticket also irctc app currently app useful,NEGATIVE,0.9996090531349182
4,@RailMinIndia @sureshpprabhu Plz mk TTE wear nameplats on duty or they ll be not authorize to chk ticket.they dont wear nameplate &amp; tk money,plz mk tte wear nameplats duty authorize chk ticketthey dont wear nameplate amp tk money,NEGATIVE,0.9942459464073181
0,"@RailMinIndia @SRailwayIndia @railministerindia 16345 running 3+ hrs late S1 coach dont have any water, charging point not working",running hr late s coach dont water charging point working,NEGATIVE,0.998637855052948
4,@drmmumbaicr @RailMinIndia @drmljn Please share coach position for 11016 khushinager ex0,please share coach position khushinager ex,NEGATIVE,0.9811235070228577
4,2 hours journey completed in 6 hrs excluding waiting time 3-5hrs.u should take responsibility mostly trains late 5tâ¦ https://t.co/4nc4pmZO3u,hour journey completed hr excluding waiting time hrsu take responsibility mostly train late tâ httpstconcpmzou,NEGATIVE,0.9807299375534058
7,@RailMinIndia @rajtoday @Akkibhatkar @Shrikant2025 @ThaneMt @thane_now @MumbraKiAwaam @PiyushGoyal @mumbairailusersâ¦ https://t.co/Iu4NzEgWIR,httpstcoiunzegwir,NEGATIVE,0.9869142174720764
5,@sureshpprabhu @RailMinIndia booked Tatkal ticket with wrong gender details - name and age are correct. Pls advise if something can be done.,booked tatkal ticket wrong gender detail name age correct pls advise something done,NEGATIVE,0.9877317547798157
0,"@RailMinIndia Train No. 15107 Coach BE1, AC not working from Barabanki &amp; no one is listening to our complain.",train no coach be ac working barabanki amp one listening complain,NEGATIVE,0.9974320530891418
6,RT @ErGKSWAMY1: @seevivekhere Ask them to join @airef_official  under the dynamic leadership of @AirefPr @airef1234 and fight for jâ¦ ,rt ask join dynamic leadership fight jâ,POSITIVE,0.9932502508163452
3,@sureshpprabhu @RailMinIndia Thank You Sir for sending your representative but he can't do anything. Plz charge more but provide good food.,thank you sir sending representative cant anything plz charge provide good food,POSITIVE,0.998898983001709
4,@sureshpprabhu @RailMinIndia Ind rail enquiry sys is down from last 1/2 an hour.unable to track train's location https://t.co/eGUdIQ51XT,ind rail enquiry sys last hourunable track train location httpstcoegudiqxt,NEGATIVE,0.9990098476409912
1,"@RailMinIndia Sir i have lost my laptop bag in NZM INDB(12416)on 11jan15.PNR NO. 9742815095 &amp; FIR No.29/15, till time nothing has been done.",sir lost laptop bag nzm indbon janpnr no amp fir no till time nothing done,NEGATIVE,0.9996383190155029
6,It's important to remember the EU isn't only a progressive force - have a look at these EU data collection and sharâ¦ https://t.co/iFuM2tyePs,its important remember eu isnt progressive force look eu data collection sharâ httpstcoifumtyeps,POSITIVE,0.9964274764060974
4,@RailMinIndia i was very frustated as my train 51422 was delayed for 2 hrs,frustated train delayed hr,NEGATIVE,0.9929397106170654
